10106	251	4110
10106	256	8380
10106	257	16540
10106	258	27900
10106	274	23560
10106	276	17570
10106	283	15740
10106	291	11630
10106	291	29110
10106	294	4110
10106	295	8300
10106	295	21940
10106	296	29130
10106	296	60730
10106	318	9570
10106	319	8930
10106	320	19320
10106	323	41790
10106	323	69260
10106	323	71110
