RxDevice, BSMID, DSRCMsgId, MsgCount, TemporaryId, DSeconds, Latitude, Longitude, Elevation, PositionalAccuracy, TransmissionState, Speed, Heading, SteeringWheelAngle, LongitudinalAcceleration, LateralAcceleration, VerticalAcceleration, YawRate, BrakeAppliedStatus, wheelBrakesUnavailable, TractionControlState, AntilockBrakeStatus, StabilityControlStatus, BrakeBoostApplied, AuxiliaryBrakeStatus
7198,1802929726,2,3,1021647902,49600,422854350,-837351093,2132,0xFFFFFFFF,7,34,17968,127,42,-65,29,-335,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA15782010AA3528350FF40BFB9E0000078FDD93F18E00001A4FBE63E0DEFFF03ACFA9DFD5A6011099CF9353C7D10200DE8F6ECBB06703110CCF59B7A0D50371234F4A5791A00391388F3D8B8054044152CF34FF6ABE0521784A2088002F9F2810200AA
10106,1804117350,2,3,1021647902,49600,422854350,-837351093,2132,0xFFFFFFFF,7,34,17968,127,42,-65,29,-335,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA15782010AA3528350FF40BFB9E0000078FDD93F18E00001A4FBE63E0DEFFF03ACFA9DFD5A6011099CF9353C7D10200DE8F6ECBB06703110CCF59B7A0D50371234F4A5791A00391388F3D8B8054044152CF34FF6ABE0521784A2088002F9F2810200AA
7198,1781365403,2,3,2107251742,49800,422924092,-837186699,2316,0xFFFFFFFF,7,488,28144,127,7,-7,43,-34,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA17782010EA372837001B9BFEBF00D00C708D6BFA3804503BF0C4F3F724059058C0E10BF67A06008830E0BBF77505913D7105C3F78E05D162F13FCFF795060187314E9FF887062192715843FA6606319DC15F8BFD5C06C1D4B16B5004BB06F1F3F1794C0AE5075204318A5C103F07A210B19FDC151507F21D3A2078002D74581
7198,1785297128,2,3,756096030,49800,422936950,-837189676,2409,0xFFFFFFFF,7,430,13715,127,-40,5,44,41,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA15F82010BA35A8358FD884022CFEE0140F5BAC0927FC9058CF52980A52FC90603F4CD40C43FC9067BF49A80F07FC8072FF4A641763FBF0A8BF4CB41EC3FBD0BA3F61143239FB50DC0F6CAC454DFAB1BE3F6D584972FAE1D60F71F86822F9B20BBA20880022405810200BC
7198,1785174281,2,3,103029790,50100,422867175,-837301129,2021,0xFFFFFFFF,7,260,5909,127,18,-11,39,-31,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA15F82010BA35A835800DF00FFEFF800E6017881F51FEC01C20290C4FDFFC604BA02F2C5A78FC2058203B1066B0FBD069A052F8771DFAF092E054B0789CFB30CB2057047A1EFBA1C1605C587DAEFBE2012077C08DFCFAB23820AE48AC59F9B26A2A20780023293810158
10106,1805038791,2,3,103029790,50100,422867175,-837301129,2021,0xFFFFFFFF,7,260,5909,127,18,-11,39,-31,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA15F82010BA35A835800DF00FFEFF800E6017881F51FEC01C20290C4FDFFC604BA02F2C5A78FC2058203B1066B0FBD069A052F8771DFAF092E054B0789CFB30CB2057047A1EFBA1C1605C587DAEFBE2012077C08DFCFAB23820AE48AC59F9B26A2A20780023293810158
7198,1750717174,2,3,395320350,50200,422871443,-837266900,2017,0xFFFFFFFF,7,259,21572,127,22,11,46,46,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA11F820103A31A8318FFFA3F45FFFF00A0FF4DB9BF2FDB0578FEE875E5FFD40910A20780025C3B810167
10106,1751515694,2,3,395320350,50200,422871443,-837266900,2017,0xFFFFFFFF,7,259,21572,127,22,11,46,46,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA11F820103A31A8318FFFA3F45FFFF00A0FF4DB9BF2FDB0578FEE875E5FFD40910A20780025C3B810167
7198,1781323180,2,3,1894325278,50200,422889274,-837192985,2152,0xFFFFFFFF,7,183,27774,127,-65,-1,44,3,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA18189820110A38183838180054E7F97F01401B80973FF48801D03480B323F3BD02204100E233F32302705C70EB57F41902906400F0DBF5F402A06A40F463F91402D071C0FA90084E03C09600FBE0098102F0BB80FD280A9B03D2490105F4270405329B7105BC28EA05930BF106202AB9056369B1069C2C9205B3BC410A94398
7198,1805113312,2,3,1751063582,50400,422870310,-837258483,2018,0xFFFFFFFF,7,303,7094,127,1,22,46,84,0x00,0,0x00,0x00,0x00,0x00,0x00,260,1260,0xB114800100A106800100810100820100830100840104,0xA147820108A3428340000F80AD6001008C004FC1F07006018F0121C39F600F02E4018204A3D00803AC01C446D65FF50577020408762FF106E0026C09700FEF07BC03FE4B848FE5099CA207800237D081015F
