MovementId,SPATID,CurrentState,MinTimeremaining,MaxTimeremaining,YellowState,YellowTime,PedestrianDetect,VehiclePedestrianCount,LaneSet
2058087883,1804767825,0x04,313,481,NULL,0,0,0,2,1,7,1
2058087887,1804767735,0x01,359,527,NULL,0,0,0,13,0
2058087908,1804767735,0x01,203,247,NULL,0,0,0,14,0
2058087919,1804767825,0x04,157,201,NULL,0,0,0,3,4,4,1,9,1
2058087928,1804767735,0x01,167,211,NULL,0,0,0,15,0
2058087954,1804767825,0x20,36,36,NULL,0,0,0,6,2
2058087973,1804767825,0x40,325,481,NULL,0,0,0,8,2
2058087991,1804767825,0x40,61,61,NULL,0,0,0,10,2,11,2
2058088018,1804767825,0x01,313,481,NULL,0,0,0,13,0
2058088039,1804767825,0x01,157,201,NULL,0,0,0,14,0,15,0
2058088435,1804768146,0x04,25,25,NULL,0,0,0,1,1,5,1
2058088468,1804768146,0x04,277,445,NULL,0,0,0,2,1,7,1
2058088507,1804768146,0x04,121,165,NULL,0,0,0,3,4,4,1,9,1
2058088546,1804768146,0x40,25,25,NULL,0,0,0,6,2,10,2,11,2
2058088590,1804768146,0x40,277,445,NULL,0,0,0,8,2
2058088613,1804768146,0x01,277,585,NULL,0,0,0,12,0
2058088635,1804768146,0x01,277,445,NULL,0,0,0,13,0
2058088649,1804768146,0x01,121,165,NULL,0,0,0,14,0,15,0
2058088774,1804768340,0x04,4,4,NULL,0,0,0,1,1,5,1
