RxDevice, BSMID, DSRCMsgId, MsgCount, TemporaryId, DSeconds, Latitude, Longitude, Elevation, PositionalAccuracy, TransmissionState, Speed, Heading, SteeringWheelAngle, LongitudinalAcceleration, LateralAcceleration, VerticalAcceleration, YawRate, BrakeAppliedStatus, wheelBrakesUnavailable, TractionControlState, AntilockBrakeStatus, StabilityControlStatus, BrakeBoostApplied, AuxiliaryBrakeStatus
11559,1804632881,2,71,1254239527,27100,422545741,-836840874,2150,0xFFFFFFFF,7,55,14335,127,-79,-11,42,-26,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA14BA022A014800207DD81010482010B830116840137850268B08104CE1ED24B8204192F8B92820104A3228320F6657FFEB00A01CCE21E8026300F0500DC620021A01005DCD7AF7FFE50100690A20880027FFF810200B2
11559,1804637827,2,71,1254239527,31100,422541964,-836819891,2106,0xFFFFFFFF,7,184,8314,127,170,-3,44,-14,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA16BA022A014800207DD81010482010B830116840138850278508104CE1F23CB8204192F7AA3820108A3428340FFDA0030C00D07BCFC11C5A7C0140DE8FB6F06C030060EC4FB56C75570000F3CFB8F87CDFFFC0FA0FC18483EFFF91004FCEC88A27FF71068FDFCC8F3BFF410CCA2078002E34281015E
11559,1776232744,2,71,-1278661337,31600,422536366,-836785601,2205,0xFFFFFFFF,7,367,22870,127,-9,1,44,9,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA17BA022A014800207DD81010482010B83010E84011485027AA88104CE1FABDA8204192F645882010AA3528350026CBD192FE2025803627C1FBFD90348040ABBB29FD403D404B27B753FD1044C0543BB5F1FD104B0062CFB718FBB0A8C092EBBCD0FBE0ED80AF03BE0AFCB0FA017CE7BCBBFD114641C827BB14FDE161CA20780
10106,1777265917,2,71,-1278661337,31600,422536366,-836785601,2205,0xFFFFFFFF,7,367,22870,127,-9,1,44,9,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA17BA022A014800207DD81010482010B83010E84011485027AA88104CE1FABDA8204192F645882010AA3528350026CBD192FE2025803627C1FBFD90348040ABBB29FD403D404B27B753FD1044C0543BB5F1FD104B0062CFB718FBB0A8C092EBBCD0FBE0ED80AF03BE0AFCB0FA017CE7BCBBFD114641C827BB14FDE161CA20780
11559,1776237837,2,71,-1278661337,35600,422540624,-836803732,2142,0xFFFFFFFF,7,4,22832,127,40,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA154A023A015800207DD81010482010B83010E8401158503008A488104CE1F636D8204192F7550820105A32A8328004A7FAF4FE914DC02A6BD396FD2179806AAB8925FA31B5807A07798FF9A1C480848B72BCF951CD4
11559,1804633792,2,71,1254239527,39900,422534639,-836853376,2141,0xFFFFFFFF,7,240,23345,127,3,325,50,1243,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA17CA023A015800207DD81010482010B8301168401378503009AB08104CE1EA3798204192F5D5482010AA352835000337FD5EFFF00270083FF672FFD008B00887EF4AFFC00EF002FBE6EBFFA0167FF9A7E07CFF901CBFE97FD9F8FF70243FD507D51CFF502BCFBD37D225FF30333F9E5BD0DCFF403BFEAD5FD11900106CBA208
11559,1776233694,2,71,-1278661337,44400,422540550,-836803571,2161,0xFFFFFFFF,7,83,22794,127,-249,-1,42,-9,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA154A023A015800207DD81010482010B83010E840114850300ACA88104CE1F64338204192F74FF820105A32A832800363FBBAFFC00DC02923D45CFE503980696389EBFB60757078BF7A55FAD0848083477382FA808D4A208800222FD8102009C
11559,1804635086,2,71,1254239527,52700,422546723,-836848279,2103,0xFFFFFFFF,7,309,7346,127,55,364,50,1276,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA181CEA023A015800207DD81010482010B830116840137850300CCB08104CE1EB3148204192F8D3E820114A381A38381A0FFFD804A0FFD003C003640C28FF900A000BEC1338FF60104019341970FF4016802A381E84FF101CC03E18222EFEE0230053B02433FEC02940699024A5FE902F807EB02373FE6035C09248209BFE403
11559,1804639868,2,71,1254239527,56700,422534768,-836783955,2167,0xFFFFFFFF,7,362,8452,127,-34,-9,44,-22,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA144A023A015800207DD81010482010B830116840138850300DC508104CE1FAE488204192F5EEF820103A31A8318FC2F8485D01F03D4F8ED08D8904A11BCF5250E4F905117E8A20780027FFF810166
11559,1776234713,2,71,-1278661337,57200,422540591,-836803666,2155,0xFFFFFFFF,7,0,22832,127,-9,-1,43,0,0x00,0,0x00,0x00,0x00,0x00,0x00,175,470,0xB114800100A106800100810100820100830100840104,0xA154A023A015800207DD81010482010B83010E840114850300DEA88104CE1F63AE8204192F752F820105A32A832800423FB35FF605DC029E3D3D7FDF089806A238966FB00C570797F79D0FA70D480840772FDFA20DD4
