10106	247	18650
10106	256	10710
10106	257	29450
10106	289	44770
10106	289	56670
10106	289	56730
10106	291	30560
10106	293	36010
10106	305	25710
10106	308	59590
10106	316	2060
10106	316	5090
10106	323	39950
10106	331	15770
10106	331	49970
10106	337	7650
10106	337	24810
10106	337	123110
10106	338	33950
10106	344	16680
